incidentType,declarationDate,disasterNumber,county,state,city,zip,applicantAge,householdComposition,occupantsUnderTwo,occupants2to5,occupants6to18,occupants19to64,occupants65andOver,grossIncome,ownRent,primaryResidence,residenceType,homeOwnersInsurance,floodInsurance,registrationMethod,ihpReferral,ihpEligible,ihpAmount,fipAmount,haReferral,haEligible,haAmount,haStatus,onaReferral,onaEligible,onaAmount,utilitiesOut,homeDamage,autoDamage,emergencyNeeds,foodNeed,shelterNeed,accessFunctionalNeeds,sbaEligible,sbaApproved,inspnIssued,inspnReturned,habitabilityRepairsRequired,rpfvl,ppfvl,renterDamageLevel,destroyed,waterLevel,highWaterLocation,floodDamage,floodDamageAmount,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,personalPropertyEligible,personalPropertyAmount,ihpMax,haMax,onaMax,lastRefresh,id,home_status
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,0,Owner,TRUE,Other,FALSE,FALSE,Call Center,FALSE,FALSE,0,0,FALSE,FALSE,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc056,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,35-49,4,0,0,2,2,0,0,Renter,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,TRUE,256.5,0,TRUE,FALSE,0,INR- Ineligible - No Relocation,TRUE,TRUE,256.5,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,256.5,Renter-Moderate Damage(Renter No Cost),FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,TRUE,256.5,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc060,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,35-49,3,0,0,1,2,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc065,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,35-49,2,0,0,0,2,0,"$30,001-$60,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,TRUE,4738.84,0,TRUE,TRUE,4738.84,ER - Eligible - Rental Assistance,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3348.84,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1390,TRUE,3348.84,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc075,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,FAUNSDALE,36738,35-49,4,0,0,3,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,FALSE,FALSE,0,0,FALSE,FALSE,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc089,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,0,Renter,TRUE,House/Duplex,FALSE,FALSE,Call Center,FALSE,FALSE,0,0,FALSE,FALSE,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc09b,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,MOUNDVILLE,35474,35-49,1,0,0,0,1,0,0,Renter,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,IRND- Ineligible - Reported No Damage,FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0a6,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,2,0,0,0,1,1,"$15,000-$30,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,TRUE,2929.55,0,TRUE,TRUE,1678,ER - Eligible - Rental Assistance,TRUE,TRUE,1251.55,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3196.23,1651.53,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1678,FALSE,0,FALSE,0,TRUE,1251.55,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0b0,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,19-34,2,0,1,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0b1,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,35-49,3,0,0,1,2,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0c7,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,1,0,0,0,0,1,"$15,000-$30,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,TRUE,4056.71,0,TRUE,TRUE,4056.71,INR- Ineligible - No Relocation,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4056.71,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,4056.71,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0cb,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"$15,000-$30,000",Renter,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,IRND- Ineligible - Reported No Damage,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0cd,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,INPR - Ineligible - Not Primary Residence,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc083,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,TRUE,2839.51,0,TRUE,TRUE,2839.51,ER - Eligible - Rental Assistance,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1449.51,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1390,TRUE,1449.51,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc08e,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,5,0,0,2,3,0,"<$15,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,TRUE,3733.31,0,TRUE,TRUE,3733.31,EHR - Eligible - Home Repairs,TRUE,FALSE,0,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1611.31,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,2122,TRUE,1611.31,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0aa,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,0,Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,TRUE,1390,0,TRUE,TRUE,1390,ER - Eligible - Rental Assistance,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,21258.75,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1390,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc053,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,65+,1,0,0,0,0,1,"$15,000-$30,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,TRUE,161.8,0,TRUE,TRUE,161.8,INR- Ineligible - No Relocation,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,161.8,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,161.8,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc057,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,1,0,0,0,1,0,"$15,000-$30,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"INR,IOWNV - Ineligible No Relocation, Ownership Not Verified",FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1414.53,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc05a,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,,TRUE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3894.91,409.99,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0c1,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,19-34,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"INONV,IOWNV - Ineligible Occupancy Not Verified, Ownership Not Verified",TRUE,FALSE,0,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0a3,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,AKRON,35441,50-64,3,0,0,0,3,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"INONV,IOWNV,IRND - Ineligible Occupancy Not Verified, Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0c4,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"INPR,IOWNV - Ineligible Not Primary Residence, Ownership Not Verified",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1567.14,5395.13,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc06c,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,35-49,2,0,0,0,2,0,0,Renter,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,INONV - Ineligible - Occupancy Not Verified,FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc076,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,3,0,0,1,1,1,"<$15,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"IID,INONV,IOWNV - Ineligible Insufficient Damage, Occupancy Not Verified, Ownership Not Verified",FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc07b,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,3,0,0,2,1,0,"$15,000-$30,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"INONV,IOWNV,IRND - Ineligible Occupancy Not Verified, Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc081,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,2,0,0,0,2,0,"$30,001-$60,000",Owner,TRUE,House/Duplex,TRUE,FALSE,Call Center,FALSE,FALSE,0,0,FALSE,FALSE,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc092,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,3,0,0,0,2,1,"$15,000-$30,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0bf,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,65+,1,0,0,0,0,1,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"INR,IOWNV - Ineligible No Relocation, Ownership Not Verified",FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3196.23,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc073,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,>5,1,2,2,1,0,"$15,000-$30,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,IRND- Ineligible - Reported No Damage,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc091,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,FAUNSDALE,36738,50-64,2,0,1,0,1,0,"<$15,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc094,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"INPR,IOWNV - Ineligible Not Primary Residence, Ownership Not Verified",TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1252.73,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0c2,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,4,0,0,2,2,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,TRUE,3070.26,0,TRUE,TRUE,2122,ER - Eligible - Rental Assistance,TRUE,TRUE,948.26,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1252.73,948.26,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,2122,FALSE,0,FALSE,0,TRUE,948.26,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc05b,Eligible
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,1,0,0,0,1,0,"<$15,000",Owner,FALSE,Other,FALSE,FALSE,Call Center,FALSE,FALSE,0,0,FALSE,FALSE,0,,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc068,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,35-49,1,0,0,0,1,0,"$30,001-$60,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc05d,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,4,0,1,0,2,1,"$15,000-$30,000",Owner,TRUE,House/Duplex,FALSE,FALSE,Call Center,TRUE,TRUE,1241.48,0,TRUE,FALSE,0,"INR,IOWNV - Ineligible No Relocation, Ownership Not Verified",TRUE,TRUE,1241.48,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4209.32,1641.46,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,TRUE,1241.48,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc098,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,FAUNSDALE,36738,65+,1,0,0,0,0,1,"$30,001-$60,000",Owner,TRUE,Mobile Home,FALSE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,"IOWNV,IRND - Ineligible Ownership Not Verified, Reported No Damage",FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc099,"Ineligible, Ownership Not Verified"
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,GREENSBORO,36744,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,TRUE,FALSE,Call Center,TRUE,FALSE,0,0,TRUE,FALSE,0,INS - Insured,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc09c,Other
Severe Storm(s),2021-04-26T16:22:00.000Z,4596,Hale (County),AL,SAWYERVILLE,36776,50-64,1,0,0,0,1,0,"<$15,000",Owner,TRUE,Mobile Home,FALSE,FALSE,DSAT,TRUE,TRUE,1390,0,TRUE,TRUE,1390,ER - Eligible - Rental Assistance,FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1252.73,0,,FALSE,0,,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,TRUE,1390,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2021-05-15T14:43:39.000Z,609fc5be3f1f4108d74dc0b2,Eligible
